SidoName,SggName,DisQuantityAvg,Time
경상북도,울릉군,3489.2452830188677,20181229
경상북도,울릉군,2859.6958174904944,20181230
경상북도,울릉군,3288.6111111111113,20181231
경상남도,진주시,2091.6971136280604,20181201
경상남도,진주시,2003.5106581899772,20181202
경상남도,진주시,1914.0641868681912,20181203
경상남도,진주시,1894.260431085624,20181204
경상남도,진주시,1983.1144374698213,20181205
경상남도,진주시,2069.6265211917757,20181206
경상남도,진주시,1943.9225771521383,20181207
경상남도,진주시,1892.837307287178,20181208
경상남도,진주시,1859.8264749628158,20181209
경상남도,진주시,1870.347467608952,20181210
경상남도,진주시,1834.1194516345508,20181211
경상남도,진주시,1929.6084102792306,20181212
경상남도,진주시,2061.279933938893,20181213
경상남도,진주시,1918.617544487168,20181214
경상남도,진주시,1876.9374466268148,20181215
경상남도,진주시,1821.2010782747604,20181216
경상남도,진주시,1833.0474018246728,20181217
경상남도,진주시,1827.216819221968,20181218
경상남도,진주시,1899.187761610524,20181219
경상남도,진주시,2054.229387615464,20181220
경상남도,진주시,1939.68261104118,20181221
경상남도,진주시,1869.0719191148416,20181222
경상남도,진주시,1801.2015238839506,20181223
경상남도,진주시,1813.5736494364553,20181224
경상남도,진주시,1806.5821749795584,20181225
경상남도,진주시,1925.9179487179485,20181226
경상남도,진주시,2027.5459174395346,20181227
경상남도,진주시,1947.8539191305151,20181228
경상남도,진주시,1882.596270964115,20181229
경상남도,진주시,1864.260696705793,20181230
경상남도,진주시,1895.231860338243,20181231
경상남도,통영시,2266.0764872521245,20181201
경상남도,통영시,2133.159722222222,20181202
경상남도,통영시,1923.457792207792,20181203
경상남도,통영시,1981.6780821917807,20181204
경상남도,통영시,2110.396039603961,20181205
경상남도,통영시,2261.9011976047905,20181206
경상남도,통영시,2131.631097560976,20181207
경상남도,통영시,2124.839743589744,20181208
경상남도,통영시,1893.3560477001706,20181209
경상남도,통영시,1985.5072463768115,20181210
경상남도,통영시,1882.0671378091872,20181211
경상남도,통영시,2020.2166064981948,20181212
경상남도,통영시,2345.675265553869,20181213
경상남도,통영시,2173.6434108527133,20181214
경상남도,통영시,1933.4603658536585,20181215
경상남도,통영시,1910.3290676416816,20181216
경상남도,통영시,1953.4722222222226,20181217
경상남도,통영시,1809.5652173913047,20181218
경상남도,통영시,2057.2299651567946,20181219
경상남도,통영시,2253.6135693215333,20181220
경상남도,통영시,1987.820512820513,20181221
경상남도,통영시,1938.4185303514373,20181222
경상남도,통영시,1876.391231028668,20181223
경상남도,통영시,1947.033898305085,20181224
경상남도,통영시,1819.7391304347825,20181225
경상남도,통영시,1988.2958801498125,20181226
경상남도,통영시,2437.4079528718703,20181227
경상남도,통영시,2221.3492063492067,20181228
경상남도,통영시,2052.0900321543413,20181229
경상남도,통영시,1920.6984667802387,20181230
경상남도,통영시,2195.5492424242425,20181231
경상남도,김해시,1953.3986449368247,20181201
경상남도,김해시,1891.3979402329899,20181202
경상남도,김해시,1794.3781395845954,20181203
경상남도,김해시,1744.106414534668,20181204
경상남도,김해시,1804.735883424408,20181205
경상남도,김해시,1918.7318678509812,20181206
경상남도,김해시,1817.557188455912,20181207
경상남도,김해시,1728.5140777218714,20181208
경상남도,김해시,1719.118065433855,20181209
경상남도,김해시,1691.5874268900932,20181210
경상남도,김해시,1671.1779172631502,20181211
경상남도,김해시,1817.850527676072,20181212
경상남도,김해시,1925.3453169347208,20181213
경상남도,김해시,1810.2092212320806,20181214
경상남도,김해시,1723.8735735853495,20181215
경상남도,김해시,1674.6938628936691,20181216
경상남도,김해시,1660.2171945701355,20181217
경상남도,김해시,1657.9379494402847,20181218
경상남도,김해시,1765.66815017688,20181219
경상남도,김해시,1879.7074329601667,20181220
경상남도,김해시,1756.7256430761026,20181221
경상남도,김해시,1720.1252704305955,20181222
경상남도,김해시,1689.8857711306257,20181223
경상남도,김해시,1680.5934791001298,20181224
경상남도,김해시,1631.5934274438373,20181225
경상남도,김해시,1761.5927861788293,20181226
경상남도,김해시,1924.3257820927724,20181227
경상남도,김해시,1785.1790833305874,20181228
경상남도,김해시,1724.8403197096088,20181229
경상남도,김해시,1700.4693863463795,20181230
경상남도,김해시,1735.4977537053367,20181231
경상남도,거제시,2000.5231689088193,20181201
